seed,strategy,algo,learning_hits,learning_obs,deployment_hits,deployment_obs
174,prob,glm,29,468,55,161
174,prob-sq,glm,51,468,53,139
174,active,glm,35,468,54,155
174,active-interquartile,glm,20,468,47,170
174,active-semigreedy,glm,12,468,34,178
174,active-greedy,glm,101,363,2,89
174,active-prob,glm,24,468,39,166
174,random,tree,15,468,38,175
174,greedy,tree,42,468,0,148
174,prob,tree,35,468,57,155
174,prob-sq,tree,63,468,28,127
174,active,tree,15,468,0,175
174,active-interquartile,tree,18,468,50,172
174,active-semigreedy,tree,16,468,52,174
174,active-greedy,tree,42,368,0,148
174,active-prob,tree,29,468,67,161
175,random,glm,19,468,23,171
175,greedy,glm,59,468,10,131
175,prob,glm,26,468,19,164
175,prob-sq,glm,36,468,24,154
175,active,glm,32,468,22,158
175,active-interquartile,glm,28,468,20,162
175,active-semigreedy,glm,20,468,20,170
175,active-greedy,glm,57,432,6,133
175,active-prob,glm,21,468,21,169
175,random,tree,20,468,6,170
175,greedy,tree,18,468,0,172
175,prob,tree,35,468,8,155
175,prob-sq,tree,38,468,9,152
175,active,tree,11,468,21,179
175,active-interquartile,tree,18,468,0,172
175,active-semigreedy,tree,18,468,0,172
175,active-greedy,tree,16,408,1,174
175,active-prob,tree,28,468,15,162
176,random,glm,19,468,29,171
176,greedy,glm,56,468,11,134
176,prob,glm,17,468,29,173
176,prob-sq,glm,35,468,23,155
176,active,glm,27,468,28,163
176,active-interquartile,glm,24,468,29,166
176,active-semigreedy,glm,22,468,28,168
176,active-greedy,glm,53,445,11,137
176,active-prob,glm,25,468,29,165
176,random,tree,20,468,6,170
176,greedy,tree,14,468,16,176
176,prob,tree,32,468,11,158
176,prob-sq,tree,33,468,6,157
176,active,tree,13,468,0,177
176,active-interquartile,tree,17,468,9,173
176,active-semigreedy,tree,17,468,0,173
176,active-greedy,tree,10,456,9,180
176,active-prob,tree,32,468,21,158
177,random,glm,19,468,37,171
177,greedy,glm,63,468,8,127
177,prob,glm,24,468,35,166
177,prob-sq,glm,22,468,38,168
177,active,glm,20,468,38,170
177,active-interquartile,glm,26,468,37,164
177,active-semigreedy,glm,21,468,32,169
177,active-greedy,glm,64,464,6,126
177,active-prob,glm,23,468,39,167
177,random,tree,21,468,5,169
177,greedy,tree,15,468,18,175
177,prob,tree,28,468,9,162
177,prob-sq,tree,26,468,20,164
177,active,tree,13,468,0,177
177,active-interquartile,tree,18,468,16,172
177,active-semigreedy,tree,15,468,21,175
177,active-greedy,tree,10,468,1,180
177,active-prob,tree,25,468,5,165
178,random,glm,18,468,36,172
178,greedy,glm,74,468,9,116
178,prob,glm,20,468,36,170
178,prob-sq,glm,40,468,25,150
178,active,glm,18,468,37,172
178,active-interquartile,glm,18,468,41,172
178,active-semigreedy,glm,16,468,33,174
178,active-greedy,glm,75,457,9,115
178,active-prob,glm,16,468,32,174
178,random,tree,18,468,0,172
178,greedy,tree,18,468,6,172
178,prob,tree,31,468,17,159
178,prob-sq,tree,26,468,13,164
178,active,tree,10,468,0,180
178,active-interquartile,tree,19,468,22,171
178,active-semigreedy,tree,19,468,0,171
178,active-greedy,tree,22,432,0,168
178,active-prob,tree,24,468,16,166
179,random,glm,20,468,66,170
179,greedy,glm,101,468,2,89
179,prob,glm,32,468,64,158
179,prob-sq,glm,45,468,53,145
179,active,glm,16,468,65,174
179,active-interquartile,glm,19,468,61,171
179,active-semigreedy,glm,12,468,67,178
179,active-greedy,glm,96,388,4,94
179,active-prob,glm,17,468,72,173
179,random,tree,19,468,40,171
179,greedy,tree,27,468,0,163
179,prob,tree,43,468,49,147
179,prob-sq,tree,62,468,36,128
179,active,tree,14,468,1,176
179,active-interquartile,tree,15,468,11,175
179,active-semigreedy,tree,16,468,37,174
179,active-greedy,tree,27,448,6,163
179,active-prob,tree,30,468,6,160
180,random,glm,20,468,1,170
180,greedy,glm,27,468,10,163
180,prob,glm,19,468,6,171
180,prob-sq,glm,23,468,3,167
180,active,glm,21,468,2,169
180,active-interquartile,glm,17,468,3,173
180,active-semigreedy,glm,20,468,3,170
180,active-greedy,glm,24,468,8,166
180,active-prob,glm,19,468,4,171
180,random,tree,21,468,1,169
180,greedy,tree,13,468,7,177
180,prob,tree,17,468,0,173
180,prob-sq,tree,15,468,6,175
180,active,tree,10,468,0,180
180,active-interquartile,tree,14,468,15,176
180,active-semigreedy,tree,17,468,0,173
180,active-greedy,tree,11,468,1,179
180,active-prob,tree,20,468,3,170
181,random,glm,18,468,13,172
181,greedy,glm,42,468,8,148
181,prob,glm,21,468,11,169
181,prob-sq,glm,23,468,10,167
181,active,glm,26,468,13,164
181,active-interquartile,glm,24,468,10,166
181,active-semigreedy,glm,19,468,7,171
181,active-greedy,glm,33,468,12,157
181,active-prob,glm,26,468,10,164
181,random,tree,15,468,13,175
181,greedy,tree,10,468,6,180
181,prob,tree,21,468,5,169
181,prob-sq,tree,29,468,9,161
181,active,tree,13,468,0,177
181,active-interquartile,tree,17,468,7,173
181,active-semigreedy,tree,19,468,7,171
181,active-greedy,tree,10,464,3,180
181,active-prob,tree,19,468,8,171
182,random,glm,20,468,6,170
182,greedy,glm,20,468,4,170
182,prob,glm,17,468,6,173
182,prob-sq,glm,23,468,5,167
182,active,glm,22,468,7,168
182,active-interquartile,glm,22,468,3,168
182,active-semigreedy,glm,20,468,5,170
182,active-greedy,glm,20,468,5,170
182,active-prob,glm,21,468,4,169
182,random,tree,20,468,7,170
182,greedy,tree,12,468,3,178
182,prob,tree,17,468,2,173
182,prob-sq,tree,22,468,0,168
182,active,tree,10,468,0,180
182,active-interquartile,tree,17,468,4,173
182,active-semigreedy,tree,16,468,0,174
182,active-greedy,tree,10,468,0,180
182,active-prob,tree,20,468,7,170
183,random,glm,16,468,12,174
183,greedy,glm,40,468,7,150
183,prob,glm,23,468,17,167
183,prob-sq,glm,20,468,18,170
183,active,glm,19,468,16,171
183,active-interquartile,glm,22,468,17,168
183,active-semigreedy,glm,16,468,13,174
183,active-greedy,glm,36,468,8,154
183,active-prob,glm,20,468,17,170
183,random,tree,19,468,34,171
183,greedy,tree,17,468,0,173
183,prob,tree,27,468,21,163
183,prob-sq,tree,34,468,25,156
183,active,tree,10,468,0,180
183,active-interquartile,tree,26,468,1,164
183,active-semigreedy,tree,21,468,0,169
183,active-greedy,tree,10,468,0,180
183,active-prob,tree,25,468,0,165
184,random,glm,22,468,13,168
184,greedy,glm,33,468,7,157
184,prob,glm,16,468,11,174
184,prob-sq,glm,23,468,15,167
184,active,glm,19,468,13,171
184,active-interquartile,glm,19,468,13,171
184,active-semigreedy,glm,17,468,12,173
184,active-greedy,glm,33,468,7,157
184,active-prob,glm,20,468,9,170
184,random,tree,17,468,0,173
184,greedy,tree,10,468,1,180
184,prob,tree,21,468,9,169
184,prob-sq,tree,23,468,5,167
184,active,tree,10,468,0,180
184,active-interquartile,tree,15,468,0,175
184,active-semigreedy,tree,17,468,3,173
184,active-greedy,tree,10,457,2,180
184,active-prob,tree,22,468,2,168
185,random,glm,23,468,12,167
185,greedy,glm,42,468,11,148
185,prob,glm,17,468,13,173
185,prob-sq,glm,25,468,12,165
185,active,glm,18,468,13,172
185,active-interquartile,glm,25,468,19,165
185,active-semigreedy,glm,15,468,14,175
185,active-greedy,glm,35,468,10,155
185,active-prob,glm,22,468,12,168
185,random,tree,21,468,0,169
185,greedy,tree,14,468,6,176
185,prob,tree,20,468,9,170
185,prob-sq,tree,22,468,6,168
185,active,tree,11,468,0,179
185,active-interquartile,tree,18,468,0,172
185,active-semigreedy,tree,19,468,0,171
185,active-greedy,tree,14,464,1,176
185,active-prob,tree,24,468,3,166
186,random,glm,18,468,51,172
186,greedy,glm,76,468,8,114
186,prob,glm,23,468,44,167
186,prob-sq,glm,36,468,35,154
186,active,glm,17,468,47,173
186,active-interquartile,glm,15,468,46,175
186,active-semigreedy,glm,17,468,42,173
186,active-greedy,glm,72,388,5,118
186,active-prob,glm,20,468,45,170
186,random,tree,15,468,0,175
186,greedy,tree,31,468,0,159
186,prob,tree,33,468,24,157
186,prob-sq,tree,37,468,14,153
186,active,tree,11,468,27,179
186,active-interquartile,tree,17,468,0,173
186,active-semigreedy,tree,22,468,0,168
186,active-greedy,tree,27,424,0,163
186,active-prob,tree,27,468,24,163
187,random,glm,22,468,51,168
187,greedy,glm,89,468,2,101
187,prob,glm,29,468,51,161
187,prob-sq,glm,49,468,31,141
187,active,glm,16,468,56,174
187,active-interquartile,glm,16,468,55,174
187,active-semigreedy,glm,23,468,57,167
187,active-greedy,glm,79,389,10,111
187,active-prob,glm,22,468,52,168
187,random,tree,13,468,0,177
187,greedy,tree,23,468,2,167
187,prob,tree,34,468,3,156
187,prob-sq,tree,50,468,13,140
187,active,tree,11,468,0,179
187,active-interquartile,tree,18,468,0,172
187,active-semigreedy,tree,19,468,0,171
187,active-greedy,tree,32,444,11,158
187,active-prob,tree,28,468,47,162
188,random,glm,17,468,8,173
188,greedy,glm,46,468,2,144
188,prob,glm,23,468,5,167
188,prob-sq,glm,18,468,7,172
188,active,glm,17,468,7,173
188,active-interquartile,glm,16,468,6,174
188,active-semigreedy,glm,22,468,5,168
188,active-greedy,glm,41,468,7,149
188,active-prob,glm,18,468,6,172
188,random,tree,25,468,0,165
188,greedy,tree,19,468,2,171
188,prob,tree,32,468,22,158
188,prob-sq,tree,41,468,14,149
188,active,tree,15,468,0,175
188,active-interquartile,tree,20,468,0,170
188,active-semigreedy,tree,20,468,25,170
188,active-greedy,tree,15,468,4,175
188,active-prob,tree,29,468,20,161
189,random,glm,16,468,21,174
189,greedy,glm,45,468,8,145
189,prob,glm,20,468,17,170
189,prob-sq,glm,25,468,16,165
189,active,glm,17,468,18,173
189,active-interquartile,glm,16,468,13,174
189,active-semigreedy,glm,16,468,15,174
189,active-greedy,glm,40,468,11,150
189,active-prob,glm,20,468,18,170
189,random,tree,17,468,0,173
189,greedy,tree,10,468,1,180
189,prob,tree,21,468,5,169
189,prob-sq,tree,23,468,7,167
189,active,tree,10,468,0,180
189,active-interquartile,tree,18,468,0,172
189,active-semigreedy,tree,18,468,0,172
189,active-greedy,tree,10,464,3,180
189,active-prob,tree,22,468,0,168
190,random,glm,17,468,9,173
190,greedy,glm,43,468,4,147
190,prob,glm,18,468,16,172
190,prob-sq,glm,21,468,23,169
190,active,glm,16,468,25,174
190,active-interquartile,glm,13,468,11,177
190,active-semigreedy,glm,17,468,12,173
190,active-greedy,glm,44,468,7,146
190,active-prob,glm,18,468,8,172
190,random,tree,21,468,0,169
190,greedy,tree,19,468,2,171
190,prob,tree,24,468,9,166
190,prob-sq,tree,28,468,11,162
190,active,tree,13,468,0,177
190,active-interquartile,tree,22,468,13,168
190,active-semigreedy,tree,17,468,1,173
190,active-greedy,tree,10,468,0,180
190,active-prob,tree,19,468,14,171
191,random,glm,23,468,22,167
191,greedy,glm,54,468,5,136
191,prob,glm,15,468,8,175
191,prob-sq,glm,25,468,20,165
191,active,glm,22,468,11,168
191,active-interquartile,glm,23,468,7,167
191,active-semigreedy,glm,15,468,5,175
191,active-greedy,glm,53,468,5,137
191,active-prob,glm,17,468,14,173
191,random,tree,18,468,48,172
191,greedy,tree,22,468,2,168
191,prob,tree,33,468,31,157
191,prob-sq,tree,44,468,35,146
191,active,tree,26,468,24,164
191,active-interquartile,tree,17,468,0,173
191,active-semigreedy,tree,18,468,0,172
191,active-greedy,tree,21,468,4,169
191,active-prob,tree,23,468,39,167
192,random,glm,22,468,7,168
192,greedy,glm,43,468,6,147
192,prob,glm,25,468,2,165
192,prob-sq,glm,19,468,13,171
192,active,glm,23,468,3,167
192,active-interquartile,glm,15,468,24,175
192,active-semigreedy,glm,18,468,4,172
192,active-greedy,glm,41,468,10,149
192,active-prob,glm,21,468,1,169
192,random,tree,20,468,0,170
192,greedy,tree,17,468,3,173
192,prob,tree,24,468,4,166
192,prob-sq,tree,22,468,6,168
192,active,tree,14,468,0,176
192,active-interquartile,tree,20,468,0,170
192,active-semigreedy,tree,21,468,0,169
192,active-greedy,tree,10,468,0,180
192,active-prob,tree,23,468,13,167
193,random,glm,21,468,20,169
193,greedy,glm,48,468,8,142
193,prob,glm,20,468,23,170
193,prob-sq,glm,23,468,21,167
193,active,glm,18,468,21,172
193,active-interquartile,glm,21,468,21,169
193,active-semigreedy,glm,15,468,17,175
193,active-greedy,glm,46,468,8,144
193,active-prob,glm,21,468,21,169
193,random,tree,14,468,3,176
193,greedy,tree,10,468,0,180
193,prob,tree,31,468,9,159
193,prob-sq,tree,27,468,5,163
193,active,tree,10,468,0,180
193,active-interquartile,tree,18,468,4,172
193,active-semigreedy,tree,18,468,0,172
193,active-greedy,tree,10,468,0,180
193,active-prob,tree,26,468,12,164
194,random,glm,24,468,23,166
194,greedy,glm,64,468,7,126
194,prob,glm,18,468,30,172
194,prob-sq,glm,18,468,20,172
194,active,glm,16,468,32,174
194,active-interquartile,glm,22,468,31,168
194,active-semigreedy,glm,16,468,17,174
194,active-greedy,glm,59,468,9,131
194,active-prob,glm,17,468,23,173
194,random,tree,16,468,24,174
194,greedy,tree,13,468,8,177
194,prob,tree,29,468,14,161
194,prob-sq,tree,37,468,27,153
194,active,tree,13,468,0,177
194,active-interquartile,tree,24,468,13,166
194,active-semigreedy,tree,21,468,1,169
194,active-greedy,tree,15,464,2,175
194,active-prob,tree,28,468,33,162
195,random,glm,21,468,23,169
195,greedy,glm,53,468,12,137
195,prob,glm,29,468,23,161
195,prob-sq,glm,39,468,19,151
195,active,glm,15,468,25,175
195,active-interquartile,glm,14,468,29,176
195,active-semigreedy,glm,17,468,27,173
195,active-greedy,glm,52,468,9,138
195,active-prob,glm,18,468,26,172
195,random,tree,16,468,0,174
195,greedy,tree,10,468,0,180
195,prob,tree,19,468,11,171
195,prob-sq,tree,26,468,23,164
195,active,tree,11,468,8,179
195,active-interquartile,tree,13,468,6,177
195,active-semigreedy,tree,16,468,0,174
195,active-greedy,tree,10,460,7,180
195,active-prob,tree,29,468,1,161
196,random,glm,21,468,13,169
196,greedy,glm,38,468,18,152
196,prob,glm,26,468,15,164
196,prob-sq,glm,28,468,6,162
196,active,glm,19,468,12,171
196,active-interquartile,glm,14,468,7,176
196,active-semigreedy,glm,17,468,3,173
196,active-greedy,glm,31,468,12,159
196,active-prob,glm,20,468,15,170
196,random,tree,16,468,0,174
196,greedy,tree,11,468,0,179
196,prob,tree,24,468,3,166
196,prob-sq,tree,26,468,19,164
196,active,tree,12,468,0,178
196,active-interquartile,tree,22,468,0,168
196,active-semigreedy,tree,21,468,3,169
196,active-greedy,tree,10,468,0,180
196,active-prob,tree,22,468,2,168
197,random,glm,18,468,5,172
197,greedy,glm,45,468,3,145
197,prob,glm,23,468,3,167
197,prob-sq,glm,21,468,14,169
197,active,glm,18,468,3,172
197,active-interquartile,glm,18,468,3,172
197,active-semigreedy,glm,17,468,3,173
197,active-greedy,glm,40,468,9,150
197,active-prob,glm,19,468,2,171
197,random,tree,22,468,0,168
197,greedy,tree,11,468,3,179
197,prob,tree,27,468,12,163
197,prob-sq,tree,18,468,2,172
197,active,tree,11,468,0,179
197,active-interquartile,tree,17,468,0,173
197,active-semigreedy,tree,14,468,0,176
197,active-greedy,tree,11,468,5,179
197,active-prob,tree,24,468,0,166
198,random,glm,19,468,7,171
198,greedy,glm,34,468,7,156
198,prob,glm,20,468,7,170
198,prob-sq,glm,19,468,6,171
198,active,glm,22,468,6,168
198,active-interquartile,glm,17,468,15,173
198,active-semigreedy,glm,15,468,6,175
198,active-greedy,glm,28,468,10,162
198,active-prob,glm,18,468,11,172
198,random,tree,17,468,0,173
198,greedy,tree,11,468,0,179
198,prob,tree,20,468,4,170
198,prob-sq,tree,18,468,3,172
198,active,tree,10,468,0,180
198,active-interquartile,tree,21,468,4,169
198,active-semigreedy,tree,19,468,0,171
198,active-greedy,tree,11,468,2,179
198,active-prob,tree,20,468,5,170
199,random,glm,21,468,16,169
199,greedy,glm,65,468,4,125
199,prob,glm,23,468,14,167
199,prob-sq,glm,23,468,27,167
199,active,glm,21,468,22,169
199,active-interquartile,glm,20,468,15,170
199,active-semigreedy,glm,19,468,15,171
199,active-greedy,glm,65,460,5,125
199,active-prob,glm,17,468,15,173
199,random,tree,22,468,31,168
199,greedy,tree,19,468,7,171
199,prob,tree,29,468,28,161
199,prob-sq,tree,29,468,8,161
199,active,tree,10,468,0,180
199,active-interquartile,tree,18,468,37,172
199,active-semigreedy,tree,16,468,19,174
199,active-greedy,tree,18,460,0,172
199,active-prob,tree,21,468,30,169
200,random,glm,20,468,13,170
200,greedy,glm,55,468,6,135
200,prob,glm,25,468,23,165
200,prob-sq,glm,39,468,18,151
200,active,glm,27,468,23,163
200,active-interquartile,glm,23,468,23,167
200,active-semigreedy,glm,20,468,23,170
200,active-greedy,glm,49,453,12,141
200,active-prob,glm,27,468,24,163
200,random,tree,21,468,4,169
200,greedy,tree,14,468,0,176
200,prob,tree,29,468,15,161
200,prob-sq,tree,36,468,10,154
200,active,tree,20,468,0,170
200,active-interquartile,tree,17,468,6,173
200,active-semigreedy,tree,17,468,0,173
200,active-greedy,tree,13,457,1,177
200,active-prob,tree,29,468,9,161
201,random,glm,22,468,31,168
201,greedy,glm,64,468,10,126
201,prob,glm,23,468,31,167
201,prob-sq,glm,30,468,28,160
201,active,glm,18,468,34,172
201,active-interquartile,glm,18,468,36,172
201,active-semigreedy,glm,18,468,36,172
201,active-greedy,glm,64,436,13,126
201,active-prob,glm,20,468,33,170
201,random,tree,22,468,0,168
201,greedy,tree,24,468,3,166
201,prob,tree,28,468,21,162
201,prob-sq,tree,32,468,13,158
201,active,tree,10,468,0,180
201,active-interquartile,tree,13,468,0,177
201,active-semigreedy,tree,14,468,1,176
201,active-greedy,tree,13,460,20,177
201,active-prob,tree,22,468,16,168
202,random,glm,14,468,21,176
202,greedy,glm,50,468,2,140
202,prob,glm,24,468,20,166
202,prob-sq,glm,24,468,20,166
202,active,glm,20,468,20,170
202,active-interquartile,glm,15,468,22,175
202,active-semigreedy,glm,18,468,23,172
202,active-greedy,glm,48,468,5,142
202,active-prob,glm,16,468,24,174
202,random,tree,24,468,0,166
202,greedy,tree,10,468,1,180
202,prob,tree,21,468,10,169
202,prob-sq,tree,24,468,7,166
202,active,tree,12,468,0,178
202,active-interquartile,tree,21,468,7,169
202,active-semigreedy,tree,19,468,0,171
202,active-greedy,tree,10,464,0,180
202,active-prob,tree,29,468,8,161
203,random,glm,16,468,20,174
203,greedy,glm,69,468,5,121
203,prob,glm,20,468,39,170
203,prob-sq,glm,32,468,31,158
203,active,glm,14,468,41,176
203,active-interquartile,glm,15,468,40,175
203,active-semigreedy,glm,17,468,43,173
203,active-greedy,glm,59,389,12,131
203,active-prob,glm,16,468,40,174
203,random,tree,17,468,0,173
203,greedy,tree,33,468,0,157
203,prob,tree,27,468,23,163
203,prob-sq,tree,36,468,0,154
203,active,tree,12,468,0,178
203,active-interquartile,tree,17,468,36,173
203,active-semigreedy,tree,20,468,0,170
203,active-greedy,tree,32,380,0,158
203,active-prob,tree,19,468,37,171
204,random,glm,19,468,11,171
204,greedy,glm,46,468,4,144
204,prob,glm,22,468,24,168
204,prob-sq,glm,22,468,25,168
204,active,glm,22,468,22,168
204,active-interquartile,glm,12,468,24,178
204,active-semigreedy,glm,15,468,23,175
204,active-greedy,glm,46,468,8,144
204,active-prob,glm,22,468,17,168
204,random,tree,18,468,0,172
204,greedy,tree,11,468,0,179
204,prob,tree,32,468,16,158
204,prob-sq,tree,23,468,16,167
204,active,tree,10,468,0,180
204,active-interquartile,tree,18,468,5,172
204,active-semigreedy,tree,20,468,0,170
204,active-greedy,tree,10,464,1,180
204,active-prob,tree,24,468,3,166
205,random,glm,17,468,30,173
205,greedy,glm,59,468,17,131
205,prob,glm,18,468,32,172
205,prob-sq,glm,16,468,2,174
205,active,glm,14,468,0,176
205,active-interquartile,glm,14,468,13,176
205,active-semigreedy,glm,18,468,20,172
205,active-greedy,glm,31,468,5,159
205,active-prob,glm,19,468,5,171
205,random,tree,17,468,0,173
205,greedy,tree,10,468,8,180
205,prob,tree,22,468,16,168
205,prob-sq,tree,29,468,30,161
205,active,tree,13,468,0,177
205,active-interquartile,tree,23,468,7,167
205,active-semigreedy,tree,20,468,0,170
205,active-greedy,tree,10,468,16,180
205,active-prob,tree,25,468,33,165
206,random,glm,21,468,1,169
206,greedy,glm,35,468,3,155
206,prob,glm,16,468,4,174
206,prob-sq,glm,20,468,2,170
206,active,glm,17,468,3,173
206,active-interquartile,glm,16,468,2,174
206,active-semigreedy,glm,18,468,4,172
